search_id,street_no,street_dir,street,street_typ,unit_no,zip,results_num,possible_matches_num
5542,880,SW,SUNSET,WAY,84,97060,3,3
5543,3601,SW,River,PKWY,1300,97239,314,1
5544,3601,SW,RIVER,PKWY,2304,97239,314,1
5545,937,NW,GLISAN,ST,1137B,97209,131,0
5546,183,N,HAYDEN BAY,DR,,97217,1,1
5547,3601,SW,RIVER,PKWY,810,97239,314,1
5548,2211,SW,PARK,PL,303,97205,42,1
5549,1920,SW,River Dr. The Strand,DR,502,97201,0,0
5550,6901,SE,Oaks Park,WAY,E,97202,74,1
5551,3601,SW,River,PKWY,325,97239,314,1
5552,14190,NW,McNamee,RD,,97231,3,3
5553,4321,SE,Division,ST,A,97215,5,1
5554,3905,SW,Dolph Ct,,,97219,0,0
5555,7541,N,EDGEWATER,AVE,,97203,1,0
5556,2300,SE,82ND,AVE,#17,97216,48,0
5557,900,NE,FRANCIS,AVE,4,97030,165,20
5558,11415,SE,MARKET,ST,,97216,1,1
5559,3601,SW,RIVER,PKWY,1100,97239,314,1
5560,16000,SE,POWELL,BLVD,15,97236,158,2
5561,3936,SE,168TH,AVE,,97236,1,1
5562,3570,SW,River Parkway,,905,97239,0,0
5563,1710,SW,HARBOR,WAY,305,97201,22,1
5564,255,SW,HARRISON,ST,TH12,97201,222,1
5565,3228,SE,170th,,,97035,1,0
5566,2309,SW,1ST,AVE,643,97201,114,2
5567,3515,SW,BARBUR,BLVD,Q2,97239,25,1
5568,3601,SW,RIVER,PKWY,2208,97239,314,1
5569,420,NW,11TH,AVE,519,97209,141,1
5570,116,,ELM,AVE,,97060,0,0
5571,7909,SW,31ST,AVE,1,97219,15,4
5572,411,NW,FLANDERS,ST,312,97209,65,1
5573,6921,NE,MORRIS,ST,,97213,0,0
5574,6015,SE,17TH,AVE,,97202,0,0
5575,11744,SE,FOSTER,RD,301,97266,10,1
5576,21016,SE,Stark,,#5,97030,142,0
5577,111,SW,HARRISON,ST,17B,97201,170,1
5578,113,N,HAYDEN BAY,DR,,97217,1,1
5579,2980,NE,13TH,ST,,97030,1,1
5580,3198,NE,16TH,ST,,97030,1,1
5581,13045,SE,STARK,ST,#111,97233,149,0
5582,618,SW,EASTMAN,PKWY,,97080,1,1
5583,16108,SE,Division,,,97236,2,2
5584,720,SE,33rd,AVE,10,97214,1,1
5585,12815,SE,STARK,ST,,97233,1,1
5586,1926,W,Burnside,,1108,97209,265,1
5587,3601,SW,RIVER,PKWY,918,97239,314,1
5588,8020,N,JERSEY,ST,,97203,2,1
5589,91,SE,176TH,PL,,97233,2,2
5590,949,NW,Overton,,512,97209,184,1
5591,430,,CEDAR,ST,,97024,0,0
5592,5920,SW,RIVERIDGE,LN,306,97239,1,0
5593,7932,SE,67TH,AVE,,97206,0,0
5594,14308,NE,SANDY,BLVD,18,97230,55,1
5595,3306,SE,ALDER,ST,,97214,1,1
5596,1926,W,Burnside,,915,97209,265,1
5597,14952,NE,ROSE,PKWY,,97230,1,1
5598,2323,SW,PARK,PL,804,97205,1,0
5599,21136,NE,Interlachen,LN,,97024,1,1
5600,707,N,HAYDEN ISLAND,DR,227,97217,90,0
5601,1718,SE,Harold,ST,,97202,1,1
5602,949,NW,OVERTON,,312,97209,184,1
5603,1535,SW,CLAY,ST,204,97201,67,1
5604,2245,SW,PARK,PL,5D,97205,38,1
5605,3601,SW,River,PKWY,2400,97239,314,1
5606,1930,SW,RIVER,DR,F 302,97201,72,0
5607,7929,SW,40TH,AVE,#P,97219,18,0
5608,2643,NW,RALEIGH,ST,34,97210,6,1
5609,5403,SE,100TH,AVE,,97266,0,0
5610,1926,W,BURNSIDE,ST,509,97209,265,1
5611,1920,SW,River Dr. The Strand,DR,H 304,97201,0,0
5612,7202,SE,MILWAUKIE,AVE,,97202,6,6
5613,3707,SW,52ND,PL,#8,97221,9,0
5614,1500,SW,PARK,AVE,107,97201,136,1
5615,2445,NW,WESTOVER,RD,207,97210,66,1
5616,2442,NW,WESTOVER,RD,K102,97210,9,0
5617,8065,N,IVANHOE,ST,9,97203,12,1
5618,1111,SW,VISTA,AVE,,97205,1,1
5619,1122,SE,85th,AVE,,97216,1,1
5620,7945,SE,RHINE,ST,,97206,0,0
5621,1714,NW,COUCH,ST,16,97209,23,1
5622,16000,SE,POWELL,BLVD,24,97236,158,3
5623,1926,W,Burnside,,313,97209,265,1
5624,2221,SW,1ST,AVE,1721,97201,153,1
5625,12743,,ALTO PARK,RD,,97035,0,0
5626,2025,SE,Caruthers,,15,97214,32,1
5627,4632,SW,COMUS,PL,5D,97219,1,0
5628,836,SW,CURRY,ST,1602,97239,91,1
5629,3581,NE,ALBERTA,CT,,97211,0,0
5630,3601,SW,River,PKWY,1212,97239,314,1
5631,2927,NE,Rene,AVE,,97030,1,1
5632,411,NW,FLANDERS,ST,411,97209,65,1
5633,159,SW,FLORENCE,AVE,J-52,97080,81,0
5634,196,SE,SPOKANE,ST,304,97202,40,1
5635,2309,SW,1ST,AVE,345,97201,114,1
5636,810,NW,NAITO,PKWY,F-25,97209,24,1
5637,3601,SW,RIVER,PKWY,1900,97239,314,1
5638,333,NW,9TH,AVE,1102,97209,185,1
5639,16745,SE,DIVISION,ST,149,97236,304,1
5640,14914,NE,SISKIYOU,CT,,97230,1,1
5641,1675,SE,LINN,ST,,97202,1,1
5642,18525,NE,MARINE,DR,B7,97230,136,0
5643,949,NW,OVERTON,,807,97209,184,1
5644,2020,SW,MAIN,ST,707,97205,47,1
5645,11744,SE,FOSTER,RD,103,97266,10,1
5646,10165,NW,SAINT HELENS,RD,,97231,0,0
5647,5625,N,DEPAUW,ST,,97203,0,0
5648,1310,NW,NAITO,PKWY,902,97209,106,1
5649,1620,NE,Broadway,,241,97232,91,0
5650,3601,SW,RIVER,PKWY,1910,97239,314,1
5651,937,NW,GLISAN,ST,1430F,97209,131,0
5652,2445,NW,WESTOVER,RD,206,97210,66,1
5653,4654,W,POWELL,BLVD,S250,97030,4,0
5654,5606,SW,RIVERSIDE,LN,3,97239,6,1
5655,3525,NE,50th,AVE,201,97213,25,1
5656,9234,SE,DIVISION,ST,,97266,14,14
5657,2335,NW,Raleigh,ST,223,97210,73,1
5658,133,NW,18TH,AVE,2,97209,11,2
5659,1,,HIDALGO,ST,,97035,0,0
5660,2703,SE,50TH,AVE,,97206,2,1
5661,922,NW,11TH,AVE,1114,97209,140,1
5662,1017,NE,68TH,AVE,,97213,2,2
5663,5233,NE,BROADWAY,ST,,97213,1,0
5664,1326,NE,HOGAN,DR,,97030,1,1
5665,4534,NE,32ND,AVE,,97211,3,2
5666,1662,NW,Riverscape,ST,62 H,97209,1,0
5667,2533,SE,BELMONT,ST,,97214,2,1
5668,12381,N,WESTSHORE,DR,,97217,0,0
5669,2350,NW,SAVIER,ST,B340,97210,76,1
5670,1500,SW,PARK,AVE,416,97201,136,1
5671,2614,SE,HARRISON Colonl Hts,ST,,97214,0,0
5672,1503,N,HAYDEN ISLAND,DR,#126,97217,375,0
5673,140,NE,72ND,AVE,,97213,0,0
5674,841,SW,GAINES,ST,510,97239,220,1
5675,2417,SW,NEBRASKA,ST,2,97239,6,1
5676,1234,SW,18th,AVE,407,97205,52,1
5677,6014,SW,RIVERPOINT,LN,,97239,1,1
5678,7235,SW,52ND,AVE,,97219,0,0
5679,333,NW,9TH,AVE,608,97209,185,1
5680,11668,N,Island Cove,LN,,97217,3,3
5681,206,NE,BILLINGER,DR,,97220,1,0
5682,937,NW,GLISAN,ST,1634J,97209,131,0
5683,911,NE,68TH,AVE,,97213,3,3
5684,924,SE,MARION,ST,,97202,2,1
5685,1104,SW,COLUMBIA,ST,202,97201,29,1
5686,14963,SE,GRANT,CT,,97233,1,1
5687,45,,MORNINGVIEW,CIR,,97035,0,0
5688,1535,SW,Clay,ST,137,97201,67,1
5689,1710,SW,HARBOR,WAY,205,97201,22,1
5690,5907,SE,39TH,AVE,,97202,1,1
5691,1922,SW,Elm,ST,,97201,2,2
5692,1025,NW,COUCH,ST,1315,97209,136,1
5693,5222,SW,42ND,AVE,,97221,1,1
5694,17507,NW,SAUVIES ISLAND,DR,31,97231,0,0
5695,1130,NW,12TH,AVE,408,97209,71,1
5696,7530,N,BURLINGTON,AVE,,97203,1,1
5697,12728,SE,STARK,ST,,97233,13,12
5698,2500,NE,201ST,AVE,49,97024,149,1
5699,2221,SW,1ST,AVE,722,97201,153,1
5700,3601,SW,RIVER,PKWY,708,97239,314,1
5701,2351,NW,WESTOVER,RD,1202,97210,112,1
5702,130,,SHAW,ST,,97024,0,0
5703,333,NW,9TH,AVE,915,97209,185,1
5704,2512,SE,58TH,AVE,,97206,2,2
5705,1823,NE,25TH,AVE,,97212,1,1
5706,2454,NW,WESTOVER,RD,A403,97210,30,0
5707,1001,NW,LOVEJOY,ST,603,97209,129,1
5708,5250,SW,LANDING,DR,5:00 AM,97239,47,0
5709,6430,SE,66TH,AVE,,97206,3,3
5710,841,SW,GAINES,ST,331,97239,220,1
5711,10611,NE,FREMONT,ST,10,97220,6,1
5712,1412,SE,44,,,97214,1,0
5713,2916,SE,18th,AVE,,97214,1,0
5714,310,NW,UPTOWN,TER,,97210,8,8
5715,15020,NE,ROSE,PKWY,,97230,1,1
5716,2393,SW,PARK,PL,108,97205,36,1
5717,4920,SE,122ND,AVE,,97236,1,1
5718,1515,SE,45TH,AVE,107,97215,1,1
5719,1424,NE,21ST,AVE,22,97232,4,1
5720,2711,SW,SPRING GARDEN,ST,,97219,1,1
5721,3006,NE,149TH,AVE,,97230,1,1
5722,205,SW,MONTGOMERY,ST,302,97201,19,1
5723,7910,SW,31st Unit 406,AVE,406,97219,0,0
5724,3601,SW,RIVER,PKWY,1310,97239,314,1
5725,2211,SW,PARK,PL,801,97205,42,1
5726,3416,NE,22nd,AVE,,97212,1,1
5727,855,SW,BROADWAY,DR,21,97201,4,1
5728,10345,NE,CLACKAMAS,ST,11,97220,26,1
5729,709,SW,16TH,AVE,510,97205,56,1
5730,1930,SW,RIVER DR W404,DR,404,97201,0,0
5731,6428,SW,35TH (quiet/private),AVE,,97221,0,0
5732,,SW,18TH,TER,,97080,0,0
5733,1001,NW,LOVEJOY,ST,408,97209,129,1
5734,255,SW,HARRISON,ST,23-H,97201,222,0
5735,2221,SW,1ST,AVE,422,97201,153,2
5736,3601,SW,River,PKWY,1214,97239,314,1
5737,2021,SW,MAIN,ST,33,97205,56,1
5738,730,NW,NAITO E-17,PKWY,E-17,97209,0,0
5739,1710,SE,Tacoma,,,97202,12,12
5740,420,NW,11TH,AVE,809,97209,141,1
5741,3383,SE,GLADSTONE,ST,,97202,0,0
5742,2211,SW,PARK,PL,302,97205,42,1
5743,2325,SE,39TH,AVE,,97214,1,1
5744,9333,N,LOMBARD,ST,,97203,31,31
5745,8136,SE,ASPEN SUMMIT,DR,94,97266,4,1
5746,930,NW,NAITO,PKWY,K20,97209,28,0
5747,1260,NW,NAITO,PKWY,402,97209,96,1
5748,1714,NW,COUCH,ST,6,97209,23,1
5749,1025,NW,COUCH (Henry / 2 BR),ST,713,97209,0,0
5750,10633,SE,Long,ST,,97266,1,1
5751,13,NE,WYGANT,ST,,97211,1,1
5752,159,,OSWEGO SMT,,,97035,0,0
5753,2221,SW,1ST,AVE,1624,97201,153,1
5754,1926,W,Burnside,,1102,97209,265,1
5755,2351,NW,Westover,RD,1304,97210,112,1
5756,2725,SW,1ST,AVE,,97201,0,0
5757,1962,NW,OVERTON,ST,4,97209,1,1
5758,900,NE,FRANCIS,AVE,68,97030,165,1
5759,2448,NW,Westover,RD,E501,97210,10,0
5760,311,NW,12th,,1403,97209,63,1
5761,20,SE,154TH,AVE,,97233,1,1
5762,16000,SE,POWELL,BLVD,23,97236,158,1
5763,2445,NW,WESTOVER,RD,409,97210,66,1
5764,3707,N,OVERLOOK,BLVD,,97227,1,1
5765,371,NE,VILLAGE SQUIRE,AVE,17,97030,28,1
5766,2931,SE,WOODWARD,ST,15,97202,7,1
5767,753,NE,FLEMING,AVE,,97030,1,1
5768,709,SW,16TH,AVE,502,97205,56,1
5769,1221,SW,10TH,AVE,401,97205,228,1
5770,4280,SW,CORBETT,AVE,203,97239,24,1
5771,6814,N,POLK,AVE,,97203,0,0
5772,2141,NE,WEIDLER,ST,2141,97232,1,1
5773,1920,SW,River Dr. the Strand,DR,K 506,97201,0,0
5774,848,SW,BROADWAY,DR,,97201,2,2
5775,42,,OSWEGO SMT,,,97035,0,0
5776,383,N,HAYDEN BAY,DR,,97217,1,1
5777,23911,NE,POPLAR,CT,,97060,1,1
5778,7224,SE,Henderson,ST,,97206,1,1
5779,3570,SW,RIVER,PKWY,507,97239,151,1
5780,710,SE,155th,AVE,,97233,2,2
5781,4525,SE,WOODSTOCK,BLVD,,97206,5,5
5782,1627,NW,32ND,AVE,,97210,0,0
5783,1220,NE,17TH,AVE,8D,97232,92,1
5784,245,SW,MEADE,ST,G3,97201,16,1
5785,1310,NW,NAITO,PKWY,1002,97209,106,1
5786,5818,NE,6th,AVE,,97211,1,1
5787,1130,NW,12TH,AVE,116,97209,71,2
5788,863,N,HARBOUR,DR,9,97217,2,0
5789,333,NW,9TH,AVE,1202,97209,185,1
5790,12251,,ORCHARD HILL,RD,,97035,0,0
5791,12837,SE,STARK,ST,a17,97233,1,1
5792,162,SE,73RD,AVE,,97215,1,1
5793,1234,SW,18TH,AVE,511,97205,52,1
5794,867,NE,FLEMING,AVE,,97030,1,1
5795,2113,NE,CLACKAMAS,ST,7,97232,4,1
5796,2165,NW,EVERETT,ST,,97210,2,2
5797,12042,SE,BUSH,ST,A,97266,2,1
5798,102,,ELM,AVE,,97060,0,0
5799,1352,SW,23rd,TER,,97080,1,1
5800,2742,NE,201ST,AVE,6,97024,10,1
5801,1260,NW,NAITO,PKWY,211,97209,96,1
5802,1703,N,Jantzen,,,97217,7,7
5803,2355,SW,CEDAR,ST,10,97205,1,0
5804,1616,SW,"HARBOR, BAC 4.0",WAY,408,97201,0,0
5805,2306,SE,11th,AVE,,97214,1,0
5806,1920,SW,RIVER - The Strand,DR,F 802,97201,0,0
5807,1011,NE,68TH,AVE,,97213,2,2
5808,320,SW,GROVER,ST,,97239,6,6
5809,1503,N,HAYDEN ISLAND,DR,#234,97217,375,0
5810,1025,NW,COUCH,ST,818,97209,136,1
5811,1300,NE,68TH,AVE,2,97213,19,1
5812,1030,NW,12TH,AVE,317,97209,178,1
5813,2184,NW,16TH,AVE,,97209,1,1
5814,9234,SE,DIVISION,ST,103,97266,14,1
5815,6125,SE,HAROLD,ST,,97206,0,0
5816,2309,SW,1ST,AVE,744,97201,114,1
5817,1252,NE,PALMBLAD,DR,1001,97030,1,1
5818,255,SW,HARRISON,ST,23C,97201,222,1
5819,841,SW,GAINES,ST,712,97239,220,1
5820,841,SW,GAINES,ST,411,97239,220,1
5821,841,SW,GAINES,ST,1004,97239,220,1
5822,7929,SW,40TH,AVE,A,97219,18,1
5823,1410,NW,KEARNEY,ST,910,97209,130,1
5824,333,NW,9TH,AVE,809,97209,185,1
5825,23953,NE,POPLAR,CT,,97060,2,2
5826,1500,SW,11TH,AVE,1206,97201,146,1
5827,1630,SW,MONTGOMERY,ST,G,97201,6,1
5828,1825,NE,MULTNOMAH,ST,,97232,1,1
5829,963,SW,LIVINGSTON,PL,,97060,1,1
5830,944,SE,MARION,ST,,97202,0,0
5831,1221,SW,10TH,AVE,1002,97205,228,1
5832,3601,SW,River,PKWY,1412,97239,314,1
5833,5405,SE,FLAVEL,ST,,97206,0,0
5834,109,,OSWEGO SMT,,109,97035,0,0
5835,1025,NW,COUCH,ST,1017,97209,136,1
5836,1763,NE,CLACKAMAS,ST,,97232,1,1
5837,920,NW,NAITO,PKWY,J-11,97209,24,1
5838,1300,NE,68th,AVE,12,97213,19,1
5839,4658,NE,116TH,AVE,3,97220,2,1
5840,1030,NW,12TH,AVE,426,97209,178,1
5841,143,,OSWEGO SMT,,,97035,0,0
5842,7909,SW,31ST,AVE,6,97219,15,1
5843,3601,SW,RIVER,PKWY,1418,97239,314,1
5844,2327,NW,NORTHRUP,ST,17,97210,19,1
5845,45,,EAGLE CREST,DR,218,97035,0,0
5846,836,SW,CURRY (East Tower),ST,1004,97239,0,0
5847,2221,SW,1ST,AVE,1722,97201,153,1
5848,922,NW,11TH AVENUE,,601,97209,0,0
5849,1500,SW,Park,AVE,310,97201,136,1
5850,915,NE,68TH,AVE,915,97213,2,1
5851,1205,SW,CARDINELL,DR,506,97201,61,1
5852,333,NW,9TH,AVE,1309,97209,185,1
5853,1221,SW,10TH,AVE,1004,97205,228,1
5854,2221,SW,1ST,AVE,825,97201,153,1
5855,15014,NE,ROSE,PKWY,,97230,1,1
5856,2760,NW,QUIMBY,ST,,97210,2,1
5857,5609,SE,60TH,AVE,,97206,0,0
5858,8628,SE,9TH,AVE,,97202,2,2
5859,3601,SW,River,PKWY,1312,97239,314,1
5860,,,Lombard,,,97203,0,0
5861,1926,W,BURNSIDE,ST,205,97209,265,1
5862,1001,NW,LOVEJOY,ST,511,97209,129,1
5863,7448,SW,VIRGINIA,AVE,B,97219,5,1
5864,12948,SE,RAYMOND,CT,,97236,1,0
5865,3601,SW,RIVER,PKWY,2516,97239,314,1
5866,6621,N,COLUMBIA,WAY,6,97203,8,1
5867,325,NE,GRAHAM,ST,11,97212,10,1
5868,1134,SW,JEFFERSON,ST,303,97201,50,1
5869,707,N,HAYDEN ISLAND,DR,411,97217,90,0
5870,14975,SE,GRANT,CT,,97233,1,1
5871,311,NW,12TH,AVE,705,97209,63,1
5872,900,NE,FRANCIS,AVE,54,97030,165,1
5873,16405,NE,Fargo,CT,,97230,4,1
5874,325,NE,57TH,AVE,,97213,0,0
5875,809,NE,90TH,AVE,,97220,1,1
5876,3601,SW,RIVER,PKWY,2202,97239,314,1
5877,1930,SW,RIVER,DR,W-502,97201,72,0
5878,4120,SE,54TH,AVE,,97206,1,1
5879,2129,SE,39TH,AVE,,97214,1,0
5880,14999,SE,GRANT,CT,,97233,1,1
5881,1936,NW,OVERTON,ST,,97209,1,1
5882,1926,W,Burnside,,1202,97209,265,1
5883,12625,SE,DIVISION,ST,B,97236,3,1
5884,23125,NE,ARATA,RD,,97060,1,1
5885,707,N,HAYDEN ISLAND 407,DR,407,97217,0,0
5886,2202,NE,201ST,AVE,2,97024,1,1
5887,3601,SW,RIVER,PKWY,2402,97239,314,1
5888,1900,SW,River Dr.THE STRAND,,TH105,97201,0,0
5889,3601,SW,River,PKWY,2002,97239,314,1
5890,1830,NW,Riverscape,ST,A401,97209,79,0
5891,2221,SW,1ST,AVE,526,97201,153,1
5892,773,SW,CRESTVIEW,WAY,65,97060,1,1
5893,910,NW,NAITO,PKWY,I-11,97209,25,1
5894,841,SW,GAINES,ST,1708,97239,220,1
5895,2632,NE,201ST,AVE,29,97024,74,1
5896,2350,NW,SAVIER,ST,B334,97210,76,1
5897,9116,N,JOHN,AVE,,97203,0,0
5898,1112,NE,PALMBLAD,DR,401,97030,1,1
5899,823,SW,PENNOYER,ST,TH-I,97239,1,1
5900,900,NE,FRANCIS,AVE,31,97030,165,3
5901,14440,E,BURNSIDE,ST,,97233,0,0
5902,2309,SW,1ST,AVE,242,97201,114,1
5903,3601,SW,River,PKWY,1011,97239,314,1
5904,111,SW,HARRISON,ST,11E,97201,170,1
5905,1221,SW,10TH,AVE,710,97205,228,1
5906,15420,NE,KNOTT,ST,11,97230,27,1
5907,251,SE,162ND,AVE,211,97233,1,1
5908,116,SE,8TH,ST,17,97060,65,3
5909,937,NW,GLISAN,ST,635C,97209,131,0
5910,1621,SW,MONTGOMERY,ST,,97201,1,1
5911,4520,NE,19TH,AVE,,97211,2,2
5912,8819,SE,ELLIS,ST,#6,97266,14,0
5913,8235,SE,Morrison,ST,,97216,1,1
5914,5816,SW,RIVERPOINT,LN,,97239,1,1
5915,949,NW,Overton,,611,97209,184,1
5916,1125,NW,9TH,AVE,529,97209,153,1
5917,1509,NE,10TH,AVE,209,97232,30,1
5918,47,,EAGLE CREST,DR,3,97035,0,0
5919,1030,NW,12TH,AVE,527,97209,178,1
5920,159,SW,FLORENCE,AVE,G34,97080,81,1
5921,111,SW,HARRISON,ST,22B,97201,170,1
5922,3559,SW,TROY,ST,,97219,4,4
5923,2146,NW,VILLAGE,CIR,,97229,1,1
5924,1205,SW,CARDINELL,DR,410,97201,61,1
5925,3601,SW,River,PKWY,2200,97239,314,1
5926,1221,SW,10th No. 1707,AVE,,97205,0,0
5927,843,SW,BROADWAY,DR,63,97201,4,1
5928,1509,NE,10TH,AVE,301,97232,30,1
5929,2569,NW,THURMAN,ST,,97210,2,2
5930,3601,SW,River,PKWY,1600,97239,314,1
5931,3574,SE,SHERMAN,ST,,97214,2,2
5932,18625,E,BURNSIDE,ST,35,97233,142,2
5933,333,NW,9TH,AVE,1203,97209,185,1
5934,17161,SE,Alder,ST,,97233,1,1
5935,7926,SW,31ST,AVE,5,97219,3,1
5936,333,NW,9TH,AVE,1013,97209,185,1
5937,144,N,HAYDEN BAY,DR,,97217,1,1
5938,5400,NE,30TH,AVE,306,97211,20,1
5939,20140,NE,SANDY,BLVD,61,97024,212,0
5940,4594,SW,CALDEW,ST,A,97219,2,0
5941,20,SE,172ND,AVE,118,97233,24,1
5942,10035,NE,WYGANT,ST,,97220,0,0
5943,937,NW,Glisan,ST,1334H,97209,131,0
5944,1816,SW,18TH,AVE,3,97201,6,1
5945,13930,NE,GLISAN,ST,,97230,0,0
5946,871,NE,FLEMING,AVE,B-6,97030,1,1
5947,4114,NE,ROSELAWN,ST,,97211,0,0
5948,2076,NW,JOHNSON,ST,303,97209,15,1
5949,400,NE,100TH,AVE,103,97220,106,1
5950,1500,SW,SKYLINE,BLVD,15,97221,28,1
5951,4608,SW,COMUS,PL,,97219,1,1
5952,354,N,TOMAHAWK ISLAND,DR,,97217,7,0
5953,5805,SE,Salquist,RD,,97080,1,1
5954,1920,SW,River Dr.,DR,K 406,97201,0,0
5955,1033,SW,Gibbs,ST,303,97239,15,1
5956,2315,N,BROUGHTON,DR,,97217,1,0
5957,159,SW,FLORENCE,AVE,J-51,97080,81,0
5958,111,SW,HARRISON,ST,17E,97201,170,1
5959,726,NW,11TH,AVE,212,97209,33,1
5960,2047,NW,Village Circle,,,97229,0,0
5961,1609,SW,MONTGOMERY,ST,,97201,2,1
5962,707,N,HAYDEN ISLAND,DR,401,97217,90,0
5963,8712,N,DECATUR,ST,204,97203,32,1
5964,937,NW,GLISAN,ST,1031E,97209,131,0
5965,1900,SW,RIVER,DR,A901,97201,68,0
5966,10175,NW,WILSHIRE,LN,,97229,1,1
5967,7311,SW,LA VIEW,DR,,97219,0,0
5968,9111,SW,CAPITOL,HWY,,97219,0,0
5969,1909,NE,11TH,AVE,5,97212,1,1
5970,13055,,Stark,ST,#38,97233,0,0
5971,2495,SE,Elliott,DR,,97080,1,1
5972,1420,NW,LOVEJOY,ST,506,97209,205,1
5973,3707,SW,52ND,PL,6,97221,9,1
5974,2547,SE,119TH,AVE,,97266,1,1
5975,1115,NE,59TH,AVE,,97213,0,0
5976,2905,SE,PALMQUIST,RD,5,97080,103,15
5977,1534,NE,26TH,AVE,5,97232,6,2
5978,2221,SW,1ST,AVE,1622,97201,153,1
5979,18989,NE,Marine,DR,33,97230,194,4
5980,2329,NE,Thompson,ST,,97212,1,1
5981,841,SW,GAINES,ST,1400,97239,220,1
5982,1926,W,BURNSIDE,ST,1402,97209,265,1
5983,1005,SW,PARK,AVE,202,97205,59,1
5984,4411,NE,Killingsworth,ST,206,97218,5,1
5985,3601,SW,RIVER,PKWY,2302,97239,314,1
5986,20724,,JACOB,LN,,97024,0,0
5987,930,NW,NAITO,PKWY,K25,97209,28,0
5988,10515,NW,2ND,ST,,97231,1,0
5989,18144,E,BURNSIDE,ST,,97233,1,1
5990,19609,NE,Marine,DR,C-7,97230,194,0
5991,2648,NE,201ST,AVE,7,97024,77,1
5992,6325,N,ALBINA,AVE,5,97217,8,1
5993,2350,NW,SAVIER,ST,328,97210,76,1
5994,3601,SW,River,PKWY,507,97239,314,1
5995,17940,NE,GLISAN,ST,,97230,6,6
5996,200,SW,FLORENCE,AVE,H-3,97080,135,0
5997,3601,SW,River,PKWY,2518,97239,314,1
5998,5423,N,COLUMBIA,BLVD,FIXER,97203,1,0
5999,841,SW,GAINES,ST,111,97239,220,3
6000,1742,NW,RIVERSCAPE,ST,,97209,1,1
6001,3803,SE,65TH,AVE,,97206,2,2
6002,2323,SW,PARK,PL,104,97205,1,0
6003,3515,SW,BARBUR,BLVD,N3,97239,25,1
6004,533,NE,HOLLADAY,ST,805,97232,63,1
6005,6720,NE,HANCOCK,ST,,97213,1,1
6006,2809,SE,119TH  (BOM),AVE,,97266,0,0
6007,2609,SE,52nd,,,97206,1,1
6008,176,N,HAYDEN BAY,DR,Bld B,97217,1,0
6009,2105,NE,EVERETT,ST,7,97232,9,1
6010,3601,SW,RIVER,PKWY,407,97239,314,1
6011,937,SE,MARION,ST,,97202,2,2
6012,7925,SW,40TH,AVE,E,97219,5,1
6013,774,SW,Sunset Way,,#79,97060,0,0
6014,1260,NW,Naito,PKWY,AZ104,97209,96,0
6015,45,,EAGLE CREST,DR,501,97035,0,0
6016,211,N,HAYDEN BAY,DR,BldgG,97217,1,0
6017,1260,NW,NAITO,PKWY,#503,97209,96,0
6018,1500,SW,PARK,AVE,328,97201,136,1
6019,2351,NW,WESTOVER,RD,802,97210,112,1
6020,3601,SW,River,PKWY,417,97239,314,1
6021,3546,NE,67TH,AVE,,97213,0,0
6022,3601,SW,River,PKWY,1012,97239,314,1
6023,1926,W,BURNSIDE,ST,612,97209,265,1
6024,1900,SW,RIVER,DR,TH101,97201,68,0
6025,1535,SW,Clay,ST,104,97201,67,2
6026,14820,NE,ROSE,PKWY,,97230,1,1
6027,5400,NE,30TH,AVE,,97211,20,20
6028,535,N,HAYDEN BAY,DR,,97217,1,1
6029,311,NW,12th,,1202,97209,63,1
6030,28,SE,28th,AVE,203,97214,33,1
6031,782,NW,WESTOVER,SQ,4,97210,1,1
6032,1815,NE,MULTNOMAH,ST,,97232,1,1
6033,410,NW,18TH,AVE,403,97209,19,1
6034,1926,W,BURNSIDE,ST,610,97209,265,1
6035,217,NE,146th  No. 41,,41,97230,0,0
6036,2630,N,Hayden Island,DR,#19,97217,103,0
6037,13326,SE,REEDWAY,PL,13,97236,2,0
6038,1410,NW,KEARNEY,ST,629,97209,130,1
6039,470,N,HAYDEN ISLAND,DR,,97217,1,0
6040,44,,EAGLE CREST,DR,9,97035,0,0
6041,411,NW,FLANDERS,ST,301,97209,65,1
6042,1613,SW,MONTGOMERY,ST,,97201,1,1
6043,6120,SW,RIVERPOINT,LN,,97239,1,1
6044,3150,NE,206,PL,,97024,1,0
6045,5270,SW,LANDING,SQ,6-A,97239,6,1
6046,3570,SW,RIVER,PKWY,1813,97239,151,1
6047,1654,SE,TACOMA,ST,,97202,1,1
6048,5417,SW,VIEW POINT,TER,,97239,1,1
6049,2055,SE,139 and Lincoln,AVE,,97233,0,0
6050,232,NW,UPTOWN,TER,1A,97210,6,1
6051,311,NW,12TH,AVE,601,97209,63,2
6052,1507,N,PORTLAND,BLVD,,97217,5,5
6053,2566,NW,MARSHALL,ST,B2,97210,9,1
6054,1920,SW,RIVER,DR,J-805,97201,83,0
6055,5641,N,DELAWARE,,,97217,1,1
6056,1132,SW,19TH,AVE,607,97205,87,1
6057,761,NE,FLEMING,AVE,C-16,97030,1,1
6058,116,SE,8TH,ST,25,97060,65,2
6059,3810,NE,28TH,AVE,,97212,0,0
6060,11815,NE,GLENN WIDING,DR,,97220,119,119
6061,9800,SE,MOUNT SCOTT,BLVD,,97266,0,0
6062,12645,SE,Cora,ST,,97236,1,1
